SMILES
c1ccc(c2nc(c3[nH]2)ccc(\N=C\c4c(Cl)cc(Cl)cc4)c3)cc1
c1cc(c2nc(c3[nH]2)cccc3)c(\N=C\c4ccc(Cl)cc4)cc1
c1cc2c(nc(c3ccc(\N=C\c4c(Cl)cc(Cl)cc4)cc3)[nH]2)cc1
c1cncc([C@H]2Nc(c3[C@@H]([C@@H]24)C=CC4)ccc(C(F)(F)F)c3)c1
c1cncc([C@H]2Nc(c3[C@H]([C@H]24)C=CC4)ccc(C(F)(F)F)c3)c1
c1cncc([C@H]2Nc(c3[C@H]([C@@H]24)C=CC4)ccc(C(F)(F)F)c3)c1
c1cncc([C@@H]2Nc(c3[C@H]([C@@H]24)C=CC4)ccc(C(F)(F)F)c3)c1
c1cncc([C@@H]2Nc(c3[C@H]([C@H]24)C=CC4)ccc(C(F)(F)F)c3)c1
CCCC(Oc1cc(Nc2ncnc(c23)ccc(Br)c3)ccc1)=O
COc1ccc([C@H]2CC(=O)c3c(nc(Nc4ccc(Cl)cc4)nc3)C2)cc1
COc1ccc([C@@H]2CC(=O)c3c(nc(Nc4ccc(Cl)cc4)nc3)C2)cc1
COc1c(Nc2ncc(C(OC)=O)c(c23)cccc3)ccc(Cl)c1
Cc1cc2c(nc(C(F)(F)F)nc2NCCc3cc(OC)c(OC)cc3)c(C)c1
CCOC(c1cc2c(nc(C)cc2Nc3c(OC)ccc(Cl)c3)cc1)=O
CCOC(c1c(Nc2cc(Cl)ccc2)c(c3nc1)cc4c(OCO4)c3)=O
CCOC(c1c(Cl)nc(Cl)c(Cl)c1Nc2cc3c(OCO3)cc2)=O
CCCOc1ccc(Nc2ncnc(c23)ccc(I)c3)cc1
Cc1c(Cl)cc(OC)c(Nc2ncc(C(OC)=O)c(c23)cccc3)c1
COc1c(OC)cc2c(c(NCCSc3ccc(Cl)cc3)ncn2)c1
COC(COc1ccc(c2nnc(Nc3cc(Cl)ccc3)c(c24)cccc4)cc1)=O
c1c(C(F)(F)F)cc(NCc2c(OC(F)F)cc3c(OCO3)c2)nc1
COc1ccc(CNc2nc(SCc3c(F)cccc3)nc(c24)cccc4)cc1
CCOc1c(c2nc(c3c(C(Nc4c(Cl)nccc4)=O)c2)cccc3)cccc1
COc1c(c2nc(NCc3occc3)nc(C(F)(F)F)c2)cccc1
CCOC(c1c(Nc2c(OC)ccc(OC)c2)c(c3nc1)cc(F)cc3)=O
CCOC(c1c(Nc2c(OC)ccc(Cl)c2)c(c3nc1)cc(OC)cc3)=O
COc1c(c2nc(NCc3cnccc3)nc(C(F)(F)F)c2)cccc1
CCOC(c1nc(Nc2ccc(Oc3ccccc3)cc2)c(c4n1)cccc4)=O
CC(C(Oc1cc(Nc2ncnc(c23)ccc(Br)c3)ccc1)=O)(C)C
CCOc1ccc(Nc2ncc(c3oc(c4n3)ccc(Cl)c4)cn2)cc1
Cc1c2c(c(C(NCc3ccc(OC)cc3)=O)cc(c4cnccc4)n2)ccc1Cl
Cc1nc(c2ccccc2)ncc1C(NCc3c(OC)ccc(Br)c3)=O
CC(Nc1c(c2nc(c3nc2OCc4ccc(Cl)cc4)cccc3)cccc1)=O
CC(Nc1c(c2nc(c3nc2OCc4c(Cl)cccc4)cccc3)cccc1)=O
COCOc1c(c2nc(N)c(C#N)c(c3cc(Br)ccc3)c2)ccc(F)c1
COc1c(OC)c(OC)cc(CNc2n3c(cccc3)nc2c4ccc(F)cc4)c1
CCOC(c1c(NCc2cnccc2)c3c(c(Cl)cc(Cl)c3)nc1)=O
CCOC(c1c(NCc2cnccc2)c3c(c(Cl)c(Cl)cc3)nc1)=O
c1cncc(COc2c(CNc3cc4c(COC4)cc3)cc(Cl)cc2)c1
CCOc1ccc(NC(c2c(C)nc(c3ccc(C(F)(F)F)cc3)nc2)=O)cc1
CCOC(c1c(NCc2occc2)c3c(c(Cl)cc(Cl)c3)nc1)=O
CCOC(c1c(NCc2occc2)c3c(c(Cl)c(Cl)cc3)nc1)=O
CCOC(c1c(Nc2cc(C(C)=O)ccc2)c(c3nc1)cc(Cl)cc3)=O
CCOC(c1c(Nc2ccc(C(C)=O)cc2)c3c(c(Cl)cc(Cl)c3)nc1)=O
CCOC(c1c(Nc2cc(C(C)=O)ccc2)c3c(c(Cl)ccc3)nc1)=O
c1cc2c(ncnc2Nc3ccc(OC(c4ccc(F)cc4)=O)cc3)cc1
COC(CNc1nc(c2cc(Cl)c(Cl)cc2)nc(c13)cccc3)=O
COc1c(O)c(CC=C)cc(CNc2cc3c([nH]nc3C(N)=O)cc2)c1
c1cc2c(c(Nc3ccc(O)cc3)nnc2c4ccc(C(NCCO)=O)cc4)cc1
CC(Nc1c(Cc2c(NC(C)=O)c3c(nccc3)c(O)c2)cc(O)c(c14)nccc4)=O
Cc1c(NC(NCCc2cc(O)c(O)cc2)=O)nn(c3c(Cl)cccc3)c1
CC(N=C(NCCNC(Nc1c2c(c3c(CCCC3)o2)ccc1)=O)NC4=O)=C4
CCOc1ccc(N2C(=O)NC(=O)\C(=C/NCCc3c4c(ccc(O)c4)[nH]c3)\C2=O)cc1
c1c(C[C@H](NC(Nc2cc3c(nc(C4CC4)o3)cc2)=O)CO)ccc(O)c1
c1c([C@H](O)CNC(Nc2n(CC3CCCCC3)ncc2)=O)ccc(O)c1
c1c([C@@H](O)CNC(Nc2n(CC3CCCCC3)ncc2)=O)ccc(O)c1
CSCC[C@@H]1NC(=O)c(c2NC1=O)cc(NC(c3[nH]nc(c4ncccc4)c3)=O)cc2
CSCC[C@@H]1NC(=O)c(c2NC1=O)cc(NC(c3[nH]nc(c4cnccc4)c3)=O)cc2
Cc1ncc(CO)c(\C=N\NC(CNc2cc(C(F)(F)F)ccc2)=O)c1O
CCOc1c(O)ccc([C@H]2N(CCCO)C(=O)c(c23)[nH]nc3c4c(O)c(C)cc(C)c4)c1
CCOc1c(O)ccc([C@@H]2N(CCCO)C(=O)c(c23)[nH]nc3c4c(O)c(C)cc(C)c4)c1
CC[C@@H](Nc1nc(Nc2cc([C@@H](O)C)ccc2)nc(c13)cccc3)CO
CC[C@H](Nc1nc(Nc2cc([C@H](O)C)ccc2)nc(c13)cccc3)CO
CC[C@@H](Nc1nc(Nc2cc([C@H](O)C)ccc2)nc(c13)cccc3)CO
CC[C@H](Nc1nc(Nc2cc([C@@H](O)C)ccc2)nc(c13)cccc3)CO
CC[C@@H](Nc1nc(Nc2ccc(NC(C)=O)cc2)nc(c13)cccc3)CO
CC[C@H](Nc1nc(Nc2cc(NC(C)=O)ccc2)nc(c13)cccc3)CO
CC[C@@H](Nc1nc(Nc2cc(NC(C)=O)ccc2)nc(c13)cccc3)CO
CC[C@H](Nc1nc(Nc2ccc(NC(C)=O)cc2)nc(c13)cccc3)CO
Cc1c(NC(N[C@H]([C@@H](O)c2ccccc2)CO)=O)n(C3CCCC3)nc1
Cc1[nH]nc(c2c(O)cc(OCC(NN)=O)cc2)c1Oc3c(Br)cccc3
CC[C@H](Nc1nc(Nc2ccc(C(N)=O)cc2)nc(c13)cccc3)CO
CC[C@@H](Nc1nc(Nc2ccc(C(N)=O)cc2)nc(c13)cccc3)CO
Cc1[nH]nc(O)c1[C@H](c2c(O)[nH]nc2C)c3ccc(OCc4ccc(F)cc4)cc3
CCOc1c(O)ccc([C@@H]2NC(=O)N[C@](O)(C(F)(F)F)[C@@H]2C(c3sccc3)=O)c1
CCOc1c(O)ccc([C@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@@H]2C(c3sccc3)=O)c1
C[C@]1([C@H](CC(Nc2ccccc2)=O)c3c(sc(N)n3)C4)[C@H]4[C@@](CO)(C)[C@H](O)CC1
CC(Oc1cc(F)c(NC(NNc2nc(N)nc(Cl)c2)=O)cc1)C
Cc1scc(c2ccc(NC(N[C@H](CO)Cc3ccc(O)cc3)=O)cc2)n1
COc1ccc(Nc2nc(NC(Nc3ccc(Cl)cc3)=O)n[nH]2)cc1
COc1c(c2n[nH]c(C(N\N=C\c3c(O)cc(O)cc3)=O)c2)c(c4cc1)cccc4
C\C(\NNC(c1c(O)c(c2cc1)cccc2)=O)=C/C(NCc3cnccc3)=O
Cc1[nH]nc(O)c1[C@H](c2c(O)[nH]nc2C)c3cc(OC)c(OCc4c(F)cccc4)cc3
CCOc1c(O)ccc([C@H]2NC(=O)NC(C)=C2C(Nc3c(OC)ccc(OC)c3)=O)c1
CCOc1c(O)ccc([C@@H]2NC(=O)NC(C)=C2C(Nc3c(OC)ccc(OC)c3)=O)c1
CCOc1c(O)ccc([C@@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@H]2C(c3ccccc3)=O)c1
c1ccc(c2nc(Nc3ccc(C(Nc4cc(O)ccc4)=O)cc3)nc(c25)ccc(Cl)c5)cc1
c1cc(C(NC(Nc2cc3c(oc(c4cc(Br)c(O)cc4)n3)cc2)=S)=O)c(Cl)cc1
Cc1c(C(NC(Nc2cc3c(oc(c4cc(Br)c(O)cc4)n3)cc2)=S)=O)cccc1
Cc1c(O)c(c2sc(c3n2)cccc3)cc(NC(NC(c4c(Cl)cccc4)=O)=S)c1
c1cc2c(sc(c3c(O)cc(NC(NC(c4cc(Cl)ccc4)=O)=S)cc3)n2)cc1
c1cc2c(sc(c3c(O)cc(NC(NC(c4ccc(Br)cc4)=O)=S)cc3)n2)cc1
Cc1cc2c(oc(c3c(O)ccc(NC(NC(c4cc(Cl)c(Cl)cc4)=O)=S)c3)n2)cc1
CCOc1c(Cl)cc(C(NC(Nc2cc(c3sc(c4n3)cccc4)c(O)cc2)=S)=O)cc1
CCOc1c(Cl)cc(C(NC(Nc2cc(O)c(c3sc(c4n3)cccc4)cc2)=S)=O)cc1
Cc1cc(C)c(C(NC(Nc2cc(O)c(c3oc(c4n3)ccc(Cl)c4)cc2)=S)=O)cc1
Cc1cc2c(nc(c3c(O)cc(NC(NC(c4c(Cl)cc(C)cc4)=O)=S)cc3)o2)cc1
CC(c1cc2c(oc(c3c(O)ccc(NC(NC(c4c(F)cccc4)=O)=S)c3)n2)cc1)C
CC(c1cc2c(oc(c3c(O)ccc(NC(NC(c4cc(F)ccc4)=O)=S)c3)n2)cc1)C
c1cc2c(oc(c3c(O)cc(NC(NC(c4c(Cl)cc(Cl)cc4)=O)=S)cc3)n2)cc1
Cc1cc2c(oc(c3c(O)cc(NC(NC(c4c(Br)cccc4)=O)=S)cc3)n2)cc1
CCc1cc2c(oc(c3c(O)c(C)cc(NC(NC(c4c(Cl)cc(C)cc4)=O)=S)c3)n2)cc1
CC(c1cc2c(oc(c3c(O)cc(NC(NC(c4c(F)cccc4)=O)=S)cc3)n2)cc1)C
Cc1c(C)cc2c(nc(c3c(O)ccc(NC(NC(\C=C\c4c(Cl)cc(Cl)cc4)=O)=S)c3)o2)c1
c1c(\C=C\C(NC(Nc2cc(c3oc(c4n3)ccc(Cl)c4)c(O)cc2)=S)=O)ccc(Cl)c1
c1cc2c(oc(c3c(O)cc(NC(NC(\C=C\c4ccc(Cl)cc4)=O)=S)cc3)n2)cc1
CC(c1ccc(C(NC(Nc2cc(c3oc(c4n3)ccc(Cl)c4)c(O)cc2)=S)=O)cc1)(C)C
Cc1ccc(C(c2oc(c3c2NC(c4[nH]nc(c5c(O)ccc(Cl)c5)c4)=O)cccc3)=O)cc1
Cc1cc(O)c(c2n[nH]c(C(Nc3c(C(c4ccc(Cl)cc4)=O)oc(c35)cccc5)=O)c2)cc1
Cc1cc(O)c(c2n[nH]c(C(Nc3c(C(c4ccc(F)cc4)=O)oc(c35)cccc5)=O)c2)c(C)c1
Cc1cc(O)c(c2n[nH]c(C(Nc3c(C(c4cc(F)c(C)cc4)=O)oc(c35)cccc5)=O)c2)cc1
Cc1c(C)cc(O)c(c2n[nH]c(C(Nc3c(C(c4ccc(F)cc4)=O)oc(c35)cccc5)=O)c2)c1
Cc1cc(c2n[nH]c(C(Nc3c(C(c4ccc(F)cc4)=O)oc(c35)cccc5)=O)c2)c(O)c(C)c1
c1c(COc2c(NC(NNc3ncc(C(F)(F)F)cc3Cl)=O)scc2)ccc(F)c1
c1cc(\C=N\c2cc(\C=C\c3nc(c4[nH]3)ccc(\N=C\c5c(O)cccc5)c4)ccc2)c(O)cc1
c1c([C@H]2Nc3n(nc(C(Nc4c(O)ccc(Cl)c4)=O)c3)[C@@H](C(F)(F)F)C2)ccc(Cl)c1
c1c([C@@H]2Nc3n(nc(C(Nc4c(O)ccc(Cl)c4)=O)c3)[C@@H](C(F)(F)F)C2)ccc(Cl)c1
c1c([C@H]2Nc3n(nc(C(Nc4c(O)ccc(Cl)c4)=O)c3)[C@H](C(F)(F)F)C2)ccc(Cl)c1
c1c([C@@H]2Nc3n(nc(C(Nc4c(O)ccc(Cl)c4)=O)c3)[C@H](C(F)(F)F)C2)ccc(Cl)c1
CCc1ccc(c2nc(c3c(C(NNC(Nc4cc5c(OCO5)cc4)=O)=O)c2)c(Cl)ccc3)cc1
c1cc2c(c(C(NC(Nc3cc(c4sc(c5n4)cccc5)c(O)cc3)=S)=O)ccc2)cc1
Cc1onc(c2c(Cl)cccc2)c1C(Nc3cc(NC(Nc4ccccc4)=O)ccc3)=O
Cc1cc(C)c(C(NC(Nc2cc(c3sc(c4n3)cccc4)c(O)c(C)c2)=S)=O)cc1
CC(c1ccc(C(NC(Nc2cc(c3sc(c4n3)cccc4)c(O)cc2)=S)=O)cc1)C
CC(Oc1cc(C(NC(Nc2cc(c3sc(c4n3)cccc4)c(O)cc2)=S)=O)ccc1)C
CCOC(c1c(c2c(OC)cccc2)nc(c3c1)ccnc3)=O
Cc1nc(C(C)C)cc(C[C@H]2COc(c3C2)c(OC)ccc3)n1
Cc1nc(C(C)C)cc(C[C@@H]2COc(c3C2)c(OC)ccc3)n1
Cc1nc(C[C@H]2COc(c3C2)c(OC)ccc3)nc(C4CCC4)c1
Cc1nc(C[C@@H]2COc(c3C2)c(OC)ccc3)nc(C4CCC4)c1
COc1c(OC)c(OC)cc(\C=N\c2cc3c(nccc3)cc2)c1
COc1ccc(c2cnc(Oc3cc4c(CCC4)cc3)nc2)cc1
CCOc1nc2c(Cc(c23)cccc3)c(c4ccc(OC)cc4)c1C#N
Cc1c(Oc2nc(c3ccccc3)ncc2OC)cccc1
Cc1cc(Oc2nc(c3ccccc3)ncc2OC)ccc1
CCCc1nc(C)nc(C[C@@H]2COc(c3C2)cc(OC)cc3)c1
CCCc1nc(C)nc(C[C@H]2COc(c3C2)cc(OC)cc3)c1
CCCc1c(C[C@@H]2COc(c3C2)c(OC)ccc3)nc(C)nc1
CCCc1c(C[C@H]2COc(c3C2)c(OC)ccc3)nc(C)nc1
CCCc1c(C[C@@H]2COc(c3C2)cc(OC)cc3)nc(C)nc1
CCCc1c(C[C@H]2COc(c3C2)cc(OC)cc3)nc(C)nc1
Cc1c(C)c(Oc2nc(c3ccccc3)ncc2OC)ccc1
CC(Oc1nc(c2cc(OC)ccc2)nc(c13)cccc3)C
Cc1c(C)cc(C(COc2ncnc(c23)cccc3)=O)c(C)c1
CCCOc1ccc(c2nc(OC)c(c3n2)cccc3)cc1
C[C@@H](c1ccc(OC)cc1)COC(c2c3c(nccn3)cc(F)c2)=O
C[C@H](c1ccc(OC)cc1)COC(c2c3c(nccn3)cc(F)c2)=O
CC(Oc1nc(c2ccccc2)nc(c3ccc(OC)cc3)c1C#N)C
C[C@H](c1ccc(OC)cc1)COC(c2nc(C3CCCC3)ncc2)=O
C[C@@H](c1ccc(OC)cc1)COC(c2nc(C3CCCC3)ncc2)=O
CCOc1c(CSc2ncnc(c23)cccc3)cc(C(C)=O)cc1
Cc1nc(O[C@H](c2ccccc2)Cc3nc(c4cc3)cccc4)nc(C)c1
Cc1nc(O[C@@H](c2ccccc2)Cc3nc(c4cc3)cccc4)nc(C)c1
Cc1nc(OCc2c(OC)ccc(C(C)=O)c2)c(c3n1)cccc3
COc1c(OC)cc(CC\N=C\c2c(Cl)nc(c3c2)cccc3)cc1
Cc1nc(O[C@H](c2ccccc2)Cc3nc(c4nc3)cccc4)nc(C)c1
Cc1nc(O[C@@H](c2ccccc2)Cc3nc(c4nc3)cccc4)nc(C)c1
COc1c(OC)cc(c2nc(OC)nc(c3ccccc3)c2)cc1
CCOc1nc(c2ccccc2)ncc1Oc3ccccc3
COc1c(OC)cc(Cc2nnc(Cl)c(c23)cccc3)cc1
CCc1ccc(C(COc2ncnc(c23)cccc3)=O)cc1
CC(c1ccc(COc2cc(c3nc(c4nc3)cccc4)ccc2)cc1)=O
Cc1ccc(C(COc2cc(c3nc(c4nc3)cccc4)ccc2)=O)cc1
Cc1ccc(C(COc2ccc(c3nc(c4nc3)cccc4)cc2)=O)cc1
c1cc2c(Sc(c3N2CCC(NNC(Nc4ccc(SC(F)F)cc4)=S)=O)cccc3)cc1
Cc1ccc(n2c3c(c(NNC(NCc4ccccc4)=S)ncn3)c(c5ccc(Cl)cc5)c2)cc1
Cc1ccc(c2nc(N(NC(NC3CCCCC3)=O)C(Nc4ccc(Cl)cc4)=O)sc2)cc1
Cc1ccc(NC(N(NC(NC2CCCCC2)=O)c3scc(c4ccc(Cl)cc4)n3)=O)cc1
c1c(c2nc(N(NC(NC3CCCCC3)=O)C(Nc4ccc(Cl)cc4)=O)sc2)ccc(F)c1
c1c(c2nc(N(NC(NC3CCCCC3)=O)C(Nc4ccc(Cl)cc4)=O)sc2)ccc(Cl)c1
c1ccc(c2nc(N(NC(NC3CCCCC3)=O)C(Nc4ccc(Cl)cc4)=O)sc2)cc1
c1ccc(NC(N(NC(NC2CCCCC2)=O)c3scc(c4ccc(Cl)cc4)n3)=O)cc1
c1cn(c2ncc(C(F)(F)F)cc2Cl)c(NC(NNc3ncc(C(F)(F)F)cc3Cl)=O)c1
c1ccc(NC(N(NC(NC2CCCCC2)=O)c3scc(c4ccc(Br)cc4)n3)=O)cc1
Cc1ccc(NC(NNC(c2nc(n3nc(c4cc(c5cc4)cccc5)cc3C(F)(F)F)sc2)=O)=O)cc1
Cc1ccc([C@@H]2Nc3n(ncc3C(Nc4c([C@@H](O)c5ccccc5)cc(Cl)cc4)=O)[C@H](C(F)F)C2)cc1
c1cc2c(oc(SCc3ccc(C(NNC(Nc4cc(Cl)c(Cl)cc4)=O)=O)cc3)n2)cc1
Cc1ccc(Nc2sc(C(c3ccccc3)=O)c(N)c2C(NCCc4c(Cl)cccc4)=O)cc1
Cc1ccc(Nc2sc(C(c3ccccc3)=O)c(N)c2C(NCCc4ccc(Cl)cc4)=O)cc1
Cc1c(Nc2sc(C(c3ccc(Cl)cc3)=O)c(N)c2C(NCCc4ccccc4)=O)cccc1
c1cc2c(oc(SCc3ccc(C(NNC(Nc4cc(C(F)(F)F)ccc4)=O)=O)cc3)n2)cc1
Cc1cc(C)c(NC(CSC(NC(C)=C(C(Nc2ccc(Cl)cc2)=O)[C@@H]3c4ccncc4)=C3C#N)=O)cc1
Cc1cc(C)c(NC(CSC(NC(C)=C(C(Nc2ccc(Cl)cc2)=O)[C@H]3c4ccncc4)=C3C#N)=O)cc1
CC(NC(SCC(Nc1cc(c2cc1)cccc2)=O)=C(C#N)[C@@H]3c4sccc4)=C3C(Nc5ccccc5)=O
Cc1c(NC(C([C@@H](c2sccc2)C(C#N)=C(SCC(Nc3cc(c4cc3)cccc4)=O)N5)=C5C)=O)cccc1
Cc1c(NC(C([C@H](c2sccc2)C(C#N)=C(SCC(Nc3cc(c4cc3)cccc4)=O)N5)=C5C)=O)cccc1
Cc1cc2c(nc(c3ccc(NC([C@@H](NC(OCC(C)C)=O)Cc4c5c(cccc5)[nH]c4)=O)cc3)s2)cc1
Cc1cc2c(nc(c3ccc(NC([C@H](NC(OCC(C)C)=O)Cc4c5c(cccc5)[nH]c4)=O)cc3)s2)cc1
Cc1ccc(c2nc(N(NC(Nc3ccccc3)=O)C(Nc4ccc(Cl)cc4)=O)sc2)cc1
Cc1ccc(c2nc(N(NC(Nc3ccc(Cl)cc3)=O)C(Nc4ccc(Cl)cc4)=O)sc2)cc1
Cc1ccc(c2nc(N(NC(Nc3ccc(Cl)cc3)=O)C(Nc4ccccc4)=O)sc2)cc1
c1ccc(CN2C(=O)C(Cl)=C(Nc3ccc(C(Nc4ccc(Nc5ccccc5)cc4)=O)cc3)C2=O)cc1
Cc1c(Cl)cccc1NC(CSC(NC(C)=C(C(Nc2ccccc2)=O)[C@H]3c4sccc4)=C3C#N)=O
Cc1c(NC(C([C@H](c2sccc2)C(C#N)=C(SCC(Nc3ccc(Cl)cc3)=O)N4)=C4C)=O)cccc1
Cc1c(NC(C([C@@H](c2sccc2)C(C#N)=C(SCC(Nc3ccc(Cl)cc3)=O)N4)=C4C)=O)cccc1
Cc1c(Cl)cc(NC(CSC(NC(C)=C(C(Nc2ccccc2)=O)[C@H]3c4sccc4)=C3C#N)=O)cc1
Cc1c(Cl)cc(NC(CSC(NC(C)=C(C(Nc2ccccc2)=O)[C@@H]3c4sccc4)=C3C#N)=O)cc1
Cc1c(Cl)cccc1NC(CSC(NC(C)=C(C(Nc2ccccc2)=O)[C@@H]3c4sccc4)=C3C#N)=O
Cc1ccc(c2nc(N(NC(Nc3ccc(C)cc3)=O)C(Nc4ccc(Cl)cc4)=O)sc2)cc1
Cc1ccc(c2nc(N(NC(Nc3ccc(Cl)cc3)=O)C(Nc4ccc(C)cc4)=O)sc2)cc1
c1ccc(Nc2sc(C(c3ccc(Cl)cc3)=O)c(N)c2C(NCCc4ccc(Cl)cc4)=O)cc1
Cc1c(NC(C([C@H](c2sccc2)C(C#N)=C(SCC(Nc3cc(Cl)c(C)cc3)=O)N4)=C4C)=O)cccc1
Cc1c(NC(C([C@H](c2sccc2)C(C#N)=C(SCC(Nc3c(C)c(Cl)ccc3)=O)N4)=C4C)=O)cccc1
c1ccc(c2nc(c3nc2)ccc(N)c3)cc1
c1ccc(c2nc(N)nc(c23)cccc3)cc1
c1ccc(c2nc(c3cc2)nc(N)nc3)cc1
c1ccc(\C=N\Nc2c3c(cccn3)ccc2)cc1
c1cc2c(nc(c3ccc(N)cc3)cn2)cc1
c1cc2c(nccc2c3cncc(N)c3)cc1
c1cc2c(nc(c3cc(N)ccc3)cn2)cc1
Cc1nc(N)ccc1\N=N\c2ccccc2
Cc1cnc(c2ccc(c3cc(N)ccc3)cc2)nc1
c1cc2c(nnnc2Nc3cc(C(F)(F)F)ccc3)cc1
c1cc2c(nnnc2Nc3ccc(C(F)(F)F)cc3)cc1
c1ccc(Nc2c3c(non3)ccc2)cc1
CC([C@H](c1ccccc1)C(N)=Nc(c23)cccc2)=N3
CC([C@@H](c1ccccc1)C(N)=Nc(c23)cccc2)=N3
c1ccc(c2c(N)c(c3ccccc3)nnc2)cc1
c1ccc(c2nc(N)nnc2c3ccccc3)cc1
c1ccc(c2nc(N)nc(c3ccccc3)n2)cc1
c1ccc(c2nc(c3nc2N)cccc3)cc1
c1cc2c(nc3c(Nc(c4S3)cccc4)n2)cc1
CNc1nc(c2ncccc2)nnc1c3ccccc3
c1c(N)ncnc1CC2(CC(CC3C2)CC4C3)C4
Cc1ccc(Nc2c3c(non3)ccc2)cc1
Cc1nc(N\N=C\c2ccccc2)nc(C)c1
c1ccc(c2nc(c3ccccc3)nc(N)c2C#N)cc1
Cc1nc(Cl)c2c(c(c3ccccc3)n[nH]2)n1
Cc1ccc(\C=N\Nc2nc(c3nc2C)cccc3)cc1
Cc1c(c2nc(c3cnccc3)n[nH]2)cccc1
c1ccc(c2c(N)ncnc2c3ccccc3)cc1
c1ccc(c2ccc(c3nc(N)ncc3)cc2)cc1
c1ccc(c2nc(N)nc(c3ccccc3)c2)cc1
Cc1nc(NC2CC2)cc(c3ncccc3)n1
Cc1nc(Nc2ccccc2)nc(C3CC3)c1
c1ccc(c2n[nH]c3c2nc(Cl)nc3Cl)cc1
Cc1ccc(c2nc(N)nc(c3ccc(C)cc3)c2)cc1
Cc1c(N)cc(c2nc(c3nc2)cccc3)cc1
Cc1c2c(cccn2)c(c3c(N)cncc3)cc1
Cc1nc(N\N=C\C=C\c2ccccc2)nc(C)c1
CNc1nc(c2ccccc2)cc(c3ccccc3)n1
c1cc2c(nc(c3c(c4cnccc4)n[nH]c3)cn2)cc1
CCCCCNc1c(C#N)nc(Cc2ccccc2)c3c1CN(NCc4ccccc4)CC3
CCCCCCNc1nc(N2CCCC2)nc(Nc3ccc(I)cc3)n1
c1ccc(CN(Cc2nc(Nc3ccc(F)cc3)nc(N)n2)Cc4occc4)cc1
Cc1n(C2CC2)c(CNC(Nc3cc(F)c(N(C4CCCCC4)C)cc3)=O)nn1
CC(c1ccc(Cn2nccc2NC(NCCc3n4c(CCCCC4)nn3)=O)cc1)C
c1ccc(CNC(N2[C@H](c3nnn(c34)cc(NCc5cnccc5)cc4)CCC2)=O)cc1
